Identifiant	Label	Type	Date de début	Date de fin	Budget total	Budget financé	URL	URL du project	Nombre de participant	Nom de l'appel à projet	Label de l'action	Durée	Lien vers fiche scanR	Date d'export	Contexte de recherche
INCA-2018-136	Elaboration d’un modèle pluridisciplinaire de prévention tertiaire dans la prise en charge par l’activité physique de patients atteints de cancer primitif ou secondaire du foie	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-136	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-137	Evaluation réaliste de l’intervention expériences animées en milieu scolaire de nouvelle aquitaine (erieas)	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-137	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-138	Le non‐recours aux soins de patients atteints de cancer du sein ou colorectal : étude pilote pour implémenter le baromètre du non‐recours dans le domaine de la cancérologie et développer une stratégie d’intervention [odenore_cancer]	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-138	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-139	Evaluation de l’intérêt d’une unité de mammographie mobile (mammobile) dans la réduction des inégalités socio‐territoriales de participation au dépistage organisé du cancer du sein. recherche interventionnelle en population générale en normandie	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-139	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-140	Prise en charge des difficultés cognitives à l’issue des traitements du cancer chez les femmes traitées pour un cancer du sein : étude de faisabilité (étape 1 du protocole cog‐stim)	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-140	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-141	Formes et effet du Lobbying des Industriels du Tabac et de leurs Alliés en France (FELITAF)	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-141	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-142	Tabagisme pré‐ et post‐conceptionnel : impact sur les marques de méthylation de l’ADN placentaire et la santé de l’enfant	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-142	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-143	NUdging Health Warnings on TObacco PACks	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-143	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-144	La réalité Virtuelle pour évaluer et améliorer les messages de prévention anti‐tabac	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-144	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-145	Chemical characterization and in vitro toxicology study of heat‐notburn tobacco aerosols	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-145	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-146	Sevrage Tabagique à l'aide des Outils dédiés selon la Préférence, l’essai randomisé contrôlé pragmatique	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-146	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-147	Mettre en place une communauté en ligne pour la prévention du tabagisme chez les adolescents	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-147	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-148	Promouvoir la vie sans tabac au cabinet dentaire en France : étude de faisabilité	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-148	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-149	Réduire le tabagisme en établissement pénitentiaire : un programme de recherche interventionnelle	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-149	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-150	Développement et évaluation d’un dispositif numérique d’aide au sevrage tabagique pour les jeunes adultes : apports du computer-tailoring	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-150	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-151	Étude de phase II évaluant l’intérêt d’associer le vaccin UCPVax et l’Atezolizumab dans le traitement des cancers HPV positifs	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-151	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-152	Étude de l'atézolizumab associé à des injections intratumorales G100 et à une radiothérapie immunogène chez des patients atteints de tumeurs solides avancées	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-152	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-153	Étude de Phase I-II évaluant la combinaison d’un inhibiteur de MEK et d’un anti-PDL1 chez des patients pédiatriques et adultes atteints de sarcomes des tissus mous localement avancés ou métastatiques avec statut d’activation de la voie MAPK et charge mutationnelle connus	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-153	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-154	Un essai parapluie de phase 2 pour évaluer l’efficacité de combinaisons d’immunothérapies individualisées chez des patients atteints d’adénocarcinomes de l’estomac métastatiques ou avancés en rechute	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-154	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-155	Étude fonctionnelle et systématique des enhancers oncogéniques dans la leucémie aigue lymphoblastique T	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-155	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-156	La face cachée du 5-Fluorouracile : Impact sur le contrôle traductionnel et conséquences sur la plasticité des cellules cancéreuses	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-156	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-157	Rôle de CD95 dans la migration des cellules souches tumorales et la modulation de l’infiltrat immunitaire dans les cancers du sein triples négatifs	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-157	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-158	Dialogue entre les lymphocytes T Follicular Helper (TFH) et les lymphocytes B: Impact sur l’origine et l’hétérogénéité des TFH dans le contexte du Lymphome Folliculaire	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-158	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-159	MDM2 et métabolisme de la sérine : nouvelles cibles thérapeutiques dans les liposarcomes	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-159	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-160	Impact des métabolites issus de l’alimentation sur les cellules myeloïdes infiltrant les tumeurs : des mécanismes aux applications thérapeutiques	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-160	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-161	Dynamique des adhérences dans l’invasion par les cellules tumorales	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-161	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-162	Nouvelle fonction pour Ki-67 : un lien entre épigénétique, reprogrammation et cancer?	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-162	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-163	Interactions tumeur-matrice extracellulaire au sein de la niche lymphatique métastatique	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-163	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-164	Rôle des « Tunneling nanotubes » (TNTs) dans l’hétérogénéité tumorale, la formation des réseaux et la résistance aux thérapies	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-164	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-165	Points de Contrôle des Dommages à l’ADN et de la Polyploïdie : les Gardiens de la Cancérogenèse Hépatique associée aux Désordres Métaboliques	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-165	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-166	Dissémination collective des cancers colorectaux, des mécanismes fondamentaux aux applications cliniques	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-166	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-167	Impact de la fluidité phénotypique sur l’hétérogénéité et la progression du carcinome hépatocellulaire.	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-167	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-168	Etude in vivo des interactions entre la leucémie et cellules souches hématopoïétiques	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-168	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-169	Rôle des protéines tamponnant le calcium dans la sénescence et l’initiation tumorale	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-169	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-170	Nouvelles idées sur le rôle du fer et du cholestérol alimentaires dans le développement et la progression du cancer du sein	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-170	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-171	Un nouveau rôle pour l'organisation 3D de la chromatine dans la régulation spécifique de cellule de l'epissage alternatif au cours du EMT	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-171	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-172	Programme métastatique du neuroblastome: élucider les dialogues moléculaires des cellules tumorales avec le microenvironnement embryonnaire	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-172	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-173	Spécificités cellulaires et moléculaires des leucémies de l’enfant	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-173	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-174	Rôle de la sécrétion VAMP7-dépendante dans le dialogue réciproque nerf - cancer	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-174	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-175	Rôle des cellules myéloïdes dans le cancer du poumon exposé à des doses ablatives d’irradiation	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-175	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-176	Canaux SK3 dans les tumeurs osseuses primitives : nouvelles cibles thérapeutiques	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-176	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-177	Rôle des cellules dendritiques XCR1+ et des interferons dans l’immunosurveillance des cancers et la réponse aux immunothérapies	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-177	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-178	Les conséquences post-natales de l'invalidation de recombinaison homologue, in vivo chez les modèles murins	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-178	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-179	Analyse de l’interaction invadopodes-cavéoles dans la mécanotransduction contrôlant l’invasion des cancers du sein triple-négatifs	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-179	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-180	IL4 induced gene 1 et échappement tumoral à l’immunosurveillance dans le mélanome : Un nouveau biomarqueur de pronostique et de résistance aux immunothérapies ?	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-180	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-182	Étude de l’hétérogénéité intra-tumorale et de la plasticité dans le neuroblastome	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-182	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-183	Rôle des cellules tuft dans la régulation de l’infiltration de cellules immunitaires dans les tumeurs intestinales : Nouvelles perspectives pour le pronostic et le traitement	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-183	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-184	Mécanismes d’action de l’interféron alpha (IFNα) dans les Néoplasmes Myéloprolifératifs (NMP) : rôle de PML	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-184	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-185	Traitement du Myélome Multiple par l’inhibition des facteurs Polycomb	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-185	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-186	Analyse de microenvironment immunitaire de soft-tissue sarcome et son impact sur immunothérapie	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-186	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-187	Gènes modificateurs du risque de cancer du sein et de l’ovaire chez les porteurs et les non porteurs d’une mutation sur les gènes brca1 ou brca2	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-187	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-188	Les inégalités sociales du cancer entre et parmi les populations européennes : une enquête approfondie et comparative axée sur la france avec les répercussions sur les politiques de santé publique	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-188	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
INCA-2018-189	Sédation palliative pour les patients atteints de cancer : une étude qualitative auprès des proches et des soignants	INCA							1				https://scanr.enseignementsup-recherche.gouv.fr/project/INCA-2018-189	2022-07-22T17:58:23.103Z	https://scanr.enseignementsup-recherche.gouv.fr/recherche/projects?aggregations=%5Bobject%20Object%5D&filters=%7B%22type%22%3A%7B%22type%22%3A%22MultiValueSearchFilter%22%2C%22op%22%3A%22any%22%2C%22values%22%3A%5B%22INCA%22%5D%7D%7D&query=&view=list
